date,device_category,registered_or_guest,no_visits,no_view_item,no_add_to_cart,no_purchases,no_transactions,conversion_rate
2022-04-28,desktop,registered,5115,5064,1794,538,538,0.10518084066471163
2022-04-28,mobile,guest,137925,137891,5269,219,219,0.0015878194671016858
2022-04-28,mobile,registered,5084,5024,1430,392,392,0.077104642014162075
2022-04-28,tablet,guest,681,682,20,4,4,0.0058737151248164461
2022-04-28,tablet,registered,52,52,8,0,0,0.0
2022-04-29,,guest,32676,0,0,0,0,0.0
2022-04-29,desktop,guest,17208,17192,1879,138,138,0.00801952580195258
2022-04-29,desktop,registered,4650,4608,1681,529,529,0.11376344086021506
2022-04-29,mobile,guest,128865,128831,5069,230,230,0.0017848135645830909
2022-04-29,mobile,registered,4568,4501,1249,373,373,0.081654991243432576
2022-04-29,tablet,guest,615,616,23,4,4,0.0065040650406504065
2022-04-29,tablet,registered,42,40,4,5,5,0.11904761904761904
2022-04-30,,guest,33195,0,0,0,0,0.0
2022-04-30,desktop,guest,10776,10763,1178,113,113,0.01048626577579807
2022-04-30,desktop,registered,3103,3040,1253,474,474,0.15275539800193361
2022-04-30,mobile,guest,147064,147031,5918,299,299,0.0020331284338791274
2022-04-30,mobile,registered,5190,5096,1631,535,535,0.10308285163776493
2022-04-30,tablet,guest,776,776,24,2,2,0.0025773195876288659
2022-04-30,tablet,registered,56,56,11,5,5,0.089285714285714288
2022-05-01,,guest,33958,0,0,0,0,0.0
2022-05-01,desktop,guest,8597,8593,835,68,68,0.0079097359544026986
2022-05-01,desktop,registered,2385,2366,922,304,304,0.12746331236897274
2022-05-01,mobile,guest,164048,164020,5706,257,257,0.0015666146493709158
2022-05-01,mobile,registered,4765,4710,1432,405,405,0.084994753410283314
2022-05-01,tablet,guest,868,868,29,2,2,0.002304147465437788
2022-05-01,tablet,registered,55,55,14,5,5,0.090909090909090912
2022-05-02,,guest,30658,0,0,0,0,0.0
2022-05-02,desktop,guest,6601,6593,628,59,59,0.0089380396909559158
2022-05-02,desktop,registered,1620,1616,573,209,209,0.12901234567901235
2022-05-02,mobile,guest,159309,159289,4553,194,194,0.0012177591975343514
2022-05-02,mobile,registered,3668,3641,954,266,266,0.072519083969465645
2022-05-02,tablet,guest,744,744,13,1,1,0.0013440860215053765
2022-05-02,tablet,registered,26,26,8,3,3,0.11538461538461539
2022-05-03,,guest,30140,0,0,0,0,0.0
2022-05-03,desktop,guest,7595,7588,769,71,71,0.00934825543120474
2022-05-03,desktop,registered,1749,1737,633,196,196,0.11206403659233848
2022-05-03,mobile,guest,146406,146388,4503,209,209,0.0014275371227955138
2022-05-03,mobile,registered,3879,3854,1025,338,338,0.0871358597576695
2022-05-03,tablet,guest,795,795,20,3,3,0.0037735849056603774
2022-05-03,tablet,registered,43,43,7,6,6,0.13953488372093023
2022-05-04,,guest,35993,0,0,0,0,0.0
2022-05-04,desktop,guest,9434,9429,914,83,83,0.008797964808140768
2022-05-04,desktop,registered,2046,2040,688,263,263,0.12854349951124144
2022-05-04,mobile,guest,156881,156855,5036,217,217,0.0013832140284674372
2022-05-04,mobile,registered,4158,4122,1047,337,337,0.08104858104858105
2022-05-04,tablet,guest,895,895,24,3,3,0.0033519553072625698
2022-05-04,tablet,registered,53,52,9,8,8,0.15094339622641509
2022-05-05,,guest,35113,0,0,0,0,0.0
2022-05-05,desktop,guest,18517,18500,1823,118,118,0.0063725225468488416
2022-05-05,desktop,registered,4244,4223,1438,422,422,0.0994344957587182
2022-05-05,mobile,guest,144734,144712,4735,213,213,0.0014716652617905951
2022-05-05,mobile,registered,4327,4294,1046,301,301,0.069563207765195284
2022-05-05,tablet,guest,771,770,20,2,2,0.0025940337224383916
2022-05-05,tablet,registered,51,51,8,1,1,0.0196078431372549
2022-05-06,,guest,34421,0,0,0,0,0.0
2022-05-06,desktop,guest,18466,18448,1999,150,150,0.0081230369327412542
2022-05-06,desktop,registered,4466,4437,1565,447,447,0.10008956560680698
2022-05-06,mobile,guest,138460,138439,4842,207,207,0.001495016611295681
2022-05-06,mobile,registered,4444,4414,1164,375,375,0.084383438343834383
2022-05-06,tablet,guest,732,732,18,2,2,0.00273224043715847
2022-05-06,tablet,registered,42,41,6,5,5,0.11904761904761904
2022-05-07,,guest,33269,0,0,0,0,0.0
2022-05-07,desktop,guest,10639,10630,1143,95,95,0.0089294106588965125
2022-05-07,desktop,registered,2919,2893,1090,363,363,0.12435765673175746
2022-05-07,mobile,guest,136711,136684,5048,275,275,0.0020115425971575073
2022-05-07,mobile,registered,4386,4336,1255,425,425,0.096899224806201556
2022-05-07,tablet,guest,828,827,26,3,3,0.0036231884057971015
2022-05-07,tablet,registered,40,39,9,3,3,0.075
2022-05-08,,guest,32538,0,0,0,0,0.0
2022-05-08,desktop,guest,8933,8922,1037,92,92,0.010298891749692153
2022-05-08,desktop,registered,2488,2462,939,330,330,0.13263665594855306
2022-05-08,mobile,guest,139853,139816,5073,277,277,0.00198065111223928
2022-05-08,mobile,registered,4213,4162,1187,387,387,0.091858533111796814
2022-05-08,tablet,guest,875,875,18,2,2,0.0022857142857142859
2022-05-08,tablet,registered,64,62,13,7,7,0.109375
2022-05-09,,guest,33218,0,0,0,0,0.0
2022-05-09,desktop,guest,18139,18121,1921,131,131,0.0072220078284359664
2022-05-09,desktop,registered,4691,4658,1485,426,426,0.090812193562140264
2022-05-09,mobile,guest,131864,131837,4516,197,197,0.0014939634775222956
2022-05-09,mobile,registered,4233,4199,1109,316,316,0.074651547365934323
2022-05-09,tablet,guest,735,735,17,1,1,0.0013605442176870747
2022-05-09,tablet,registered,49,48,10,5,5,0.10204081632653061
2022-05-10,,guest,33650,0,0,0,0,0.0
2022-05-10,desktop,guest,17248,17237,1722,130,130,0.0075371057513914661
2022-05-10,desktop,registered,4125,4100,1298,358,358,0.086787878787878789
2022-05-10,mobile,guest,145162,145141,4125,201,201,0.0013846598972182802
2022-05-10,mobile,registered,3773,3725,917,273,273,0.072356215213358069
2022-05-10,tablet,guest,762,762,18,2,2,0.0026246719160104987
2022-05-10,tablet,registered,44,43,9,1,1,0.022727272727272728
2022-05-11,,guest,34151,0,0,0,0,0.0
2022-05-11,desktop,guest,16968,16960,1586,115,115,0.0067774634606317776
2022-05-11,desktop,registered,4052,4034,1298,407,407,0.10044422507403751
2022-05-11,mobile,guest,136752,136727,4129,226,226,0.0016526266526266527
2022-05-11,mobile,registered,3636,3593,909,272,272,0.0748074807480748
2022-05-11,tablet,guest,838,838,16,1,1,0.0011933174224343676
2022-05-11,tablet,registered,40,39,7,3,3,0.075
2022-05-12,,guest,32128,0,0,0,0,0.0
2022-05-12,desktop,guest,15722,15704,1536,115,115,0.0073145910189543317
2022-05-12,desktop,registered,3701,3681,1212,347,347,0.093758443663874633
2022-05-12,mobile,guest,130591,130572,3757,167,167,0.0012788017550979776
2022-05-12,mobile,registered,3303,3279,817,259,259,0.0784135634271874
2022-05-12,tablet,guest,870,870,15,3,3,0.0034482758620689655
2022-05-12,tablet,registered,37,36,9,4,4,0.10810810810810811
2022-05-13,,guest,37451,0,0,0,0,0.0
2022-05-13,desktop,guest,16142,16120,1718,153,153,0.0094783793829760869
2022-05-13,desktop,registered,3850,3822,1337,368,368,0.095584415584415591
2022-05-13,mobile,guest,142399,142373,4549,234,234,0.0016432699667834746
2022-05-13,mobile,registered,3389,3348,902,287,287,0.084685748008262021
2022-05-13,tablet,guest,1223,1223,28,0,0,0.0
2022-05-13,tablet,registered,37,36,5,4,4,0.10810810810810811
2022-05-14,,guest,37706,0,0,0,0,0.0
2022-05-14,desktop,guest,10665,10657,1023,95,95,0.0089076418190342233
2022-05-14,desktop,registered,2417,2389,874,321,321,0.13280926768721554
2022-05-14,mobile,guest,140593,140570,4809,250,250,0.0017781824130646618
2022-05-14,mobile,registered,3798,3758,995,296,296,0.077935755660874143
2022-05-14,tablet,guest,1133,1133,20,2,2,0.00176522506619594
2022-05-14,tablet,registered,43,43,13,4,4,0.093023255813953487
2022-05-15,,guest,42918,0,0,0,0,0.0
2022-05-15,desktop,guest,10049,10043,1062,123,123,0.01224002388297343
2022-05-15,desktop,registered,2566,2552,1018,379,379,0.14770070148090414
2022-05-15,mobile,guest,163816,163779,5781,336,336,0.0020510817014211067
2022-05-15,mobile,registered,4226,4176,1328,419,419,0.0991481306199716
2022-05-15,tablet,guest,1347,1347,22,6,6,0.0044543429844097994
2022-05-15,tablet,registered,72,72,17,6,7,0.097222222222222224
2022-05-16,,guest,44563,0,0,0,0,0.0
2022-05-16,desktop,guest,20458,20437,2073,164,164,0.0080164238928536521
2022-05-16,desktop,registered,4820,4788,1621,506,506,0.1049792531120332
2022-05-16,mobile,guest,149788,149757,4751,236,236,0.0015755601249766336
2022-05-16,mobile,registered,4375,4323,1222,387,387,0.088457142857142859
2022-05-16,tablet,guest,1121,1121,14,2,2,0.0017841213202497771
2022-05-16,tablet,registered,50,50,9,3,4,0.08
2022-05-17,,guest,44381,0,0,0,0,0.0
2022-05-17,desktop,guest,19374,19353,2166,169,169,0.0087230308661092187
2022-05-17,desktop,registered,4742,4703,1634,487,487,0.10269928300295234
2022-05-17,mobile,guest,146770,146736,4903,274,274,0.0018668665258567828
2022-05-17,mobile,registered,4339,4288,1282,436,436,0.10048398248444342
2022-05-17,tablet,guest,1185,1185,18,2,2,0.0016877637130801688
2022-05-17,tablet,registered,43,42,10,7,7,0.16279069767441862
2022-05-18,,guest,43512,0,0,0,0,0.0
2022-05-18,desktop,guest,18195,18188,1874,134,134,0.0073646606210497388
2022-05-18,desktop,registered,4475,4446,1531,492,492,0.1099441340782123
2022-05-18,mobile,guest,159597,159580,4825,215,215,0.0013471431167252517
2022-05-18,mobile,registered,4003,3963,1069,323,323,0.080689482887834119
2022-05-18,tablet,guest,1220,1220,19,4,4,0.0032786885245901639
2022-05-18,tablet,registered,43,43,7,3,3,0.069767441860465115
2022-05-19,,guest,45172,0,0,0,0,0.0
2022-05-19,desktop,guest,11579,11579,1153,116,116,0.010018136281198721
2022-05-19,desktop,registered,2824,2808,997,320,320,0.11331444759206799
2022-05-19,mobile,guest,158883,158851,5141,270,270,0.0016993636827099187
2022-05-19,mobile,registered,4163,4118,1169,369,369,0.088638001441268321
2022-05-19,tablet,guest,1444,1444,17,3,3,0.0020775623268698062
2022-05-19,tablet,registered,57,56,9,4,4,0.070175438596491224
2022-05-20,,guest,42745,0,0,0,0,0.0
2022-05-20,desktop,guest,17879,17862,1681,118,118,0.0065999216958442866
2022-05-20,desktop,registered,4009,3969,1282,416,416,0.10376652531803442
2022-05-20,mobile,guest,151228,151216,4276,190,190,0.0012563810934483031
2022-05-20,mobile,registered,3689,3664,995,257,257,0.069666576307942527
2022-05-20,tablet,guest,1109,1109,18,2,2,0.0018034265103697023
2022-05-20,tablet,registered,34,34,9,4,4,0.11764705882352941
2022-05-21,,guest,40578,0,0,0,0,0.0
2022-05-21,desktop,guest,10053,10045,940,83,83,0.0082562419178354718
2022-05-21,desktop,registered,2297,2285,791,253,253,0.11014366565084893
2022-05-21,mobile,guest,143117,143091,4617,220,220,0.0015372038262400692
2022-05-21,mobile,registered,3669,3626,986,291,291,0.079313164349959123
2022-05-21,tablet,guest,1081,1080,16,3,3,0.0027752081406105457
2022-05-21,tablet,registered,40,40,9,1,1,0.025
2022-05-22,,guest,40476,0,0,0,0,0.0
2022-05-22,desktop,guest,9259,9252,907,97,97,0.010476293336213414
2022-05-22,desktop,registered,2266,2237,818,328,328,0.14474845542806708
2022-05-22,mobile,guest,151695,151665,5056,235,235,0.0015491611457200303
2022-05-22,mobile,registered,3800,3752,1089,326,326,0.085789473684210527
2022-05-22,tablet,guest,1151,1151,24,3,3,0.0026064291920069507
2022-05-22,tablet,registered,57,57,6,3,3,0.052631578947368418
2022-05-23,,guest,39285,0,0,0,0,0.0
2022-05-23,desktop,guest,19225,19211,2007,165,165,0.0085825747724317288
2022-05-23,desktop,registered,4604,4569,1528,458,458,0.0994787141615986
2022-05-23,mobile,guest,130204,130176,4016,222,222,0.0017050167429572057
2022-05-23,mobile,registered,3753,3713,1067,320,320,0.085265121236344263
2022-05-23,tablet,guest,1011,1011,28,1,1,0.00098911968348170125
2022-05-23,tablet,registered,23,23,2,2,2,0.086956521739130432
2022-05-24,,guest,35579,0,0,0,0,0.0
2022-05-24,desktop,guest,17264,17254,1832,147,147,0.0085148285449490272
2022-05-24,desktop,registered,4451,4421,1500,520,520,0.1168276791732195
2022-05-24,mobile,guest,122898,122863,4098,257,257,0.0020911650311640547
2022-05-24,mobile,registered,3685,3643,1043,361,361,0.097964721845318861
2022-05-24,tablet,guest,933,932,18,4,4,0.0042872454448017148
2022-05-24,tablet,registered,49,49,5,4,4,0.081632653061224483
2022-05-25,,guest,34402,0,0,0,0,0.0
2022-05-25,desktop,guest,17550,17532,1999,157,157,0.0089458689458689466
2022-05-25,desktop,registered,4488,4431,1556,464,464,0.10338680926916222
2022-05-25,mobile,guest,125584,125560,4515,265,265,0.0021101414192890816
2022-05-25,mobile,registered,3717,3680,1060,326,326,0.087705138552596179
2022-05-25,tablet,guest,1148,1148,25,3,3,0.0026132404181184671
2022-05-25,tablet,registered,44,44,4,1,1,0.022727272727272728
2022-05-26,,guest,44190,0,0,0,0,0.0
2022-05-26,desktop,guest,19643,19621,2356,206,206,0.010487196456753042
2022-05-26,desktop,registered,4694,4654,1673,541,541,0.11525351512569237
2022-05-26,mobile,guest,136988,136952,5344,258,258,0.001883376646129588
2022-05-26,mobile,registered,4188,4140,1190,370,370,0.0883476599808978
2022-05-26,tablet,guest,1504,1504,33,3,3,0.0019946808510638296
2022-05-26,tablet,registered,46,45,1,3,3,0.065217391304347824
2022-05-27,,guest,50272,0,0,0,0,0.0
2022-05-27,desktop,guest,18264,18257,2256,170,170,0.0093079281646955767
2022-05-27,desktop,registered,4474,4436,1625,522,522,0.11667411712114439
2022-05-27,mobile,guest,137522,137493,4967,254,254,0.0018469772109189803
2022-05-27,mobile,registered,3733,3688,1125,351,351,0.094026252343959282
2022-05-27,tablet,guest,1549,1549,29,2,2,0.0012911555842479018
2022-05-27,tablet,registered,53,53,6,2,2,0.037735849056603772
2022-05-28,,guest,53316,0,0,0,0,0.0
2022-05-28,desktop,guest,10512,10496,1193,123,123,0.011700913242009132
2022-05-28,desktop,registered,2650,2645,1087,366,366,0.13811320754716983
2022-05-28,mobile,guest,145061,145029,5538,326,326,0.0022473304334038784
2022-05-28,mobile,registered,4234,4183,1383,439,439,0.10368445914029287
2022-05-28,tablet,guest,1691,1691,40,7,7,0.004139562389118865
2022-05-28,tablet,registered,65,64,19,7,7,0.1076923076923077
2022-05-29,,guest,55028,0,0,0,0,0.0
2022-05-29,desktop,guest,9835,9817,1156,120,120,0.012201321809862735
2022-05-29,desktop,registered,2765,2739,1136,453,453,0.16383363471971066
2022-05-29,mobile,guest,154053,154015,6127,346,346,0.0022459802795141933
2022-05-29,mobile,registered,4457,4407,1482,499,499,0.11195871662553288
2022-05-29,tablet,guest,1774,1773,40,2,2,0.0011273957158962795
2022-05-29,tablet,registered,86,85,16,13,13,0.15116279069767441
2022-05-30,,guest,49898,0,0,0,0,0.0
2022-05-30,desktop,guest,22015,21991,2580,205,205,0.009311832841244606
2022-05-30,desktop,registered,5706,5653,1988,666,666,0.1167192429022082
2022-05-30,mobile,guest,145163,145121,5793,327,327,0.0022526401355717368
2022-05-30,mobile,registered,4508,4442,1365,483,483,0.10714285714285714
2022-05-30,tablet,guest,1479,1479,28,1,1,0.000676132521974307
2022-05-30,tablet,registered,59,59,11,11,11,0.1864406779661017
2022-05-31,,guest,44351,0,0,0,0,0.0
2022-05-31,desktop,guest,19380,19358,2071,135,135,0.00696594427244582
2022-05-31,desktop,registered,4926,4876,1681,571,571,0.11591555014210313
2022-05-31,mobile,guest,128914,128883,4456,252,252,0.0019547915664706703
2022-05-31,mobile,registered,4033,3977,1088,383,383,0.094966526159186715
2022-05-31,tablet,guest,1211,1211,26,3,3,0.002477291494632535
2022-05-31,tablet,registered,58,58,5,2,2,0.034482758620689655
2022-06-01,,guest,31380,0,0,0,0,0.0
2022-06-01,desktop,guest,16783,16773,1557,117,117,0.0069713400464756006
2022-06-01,desktop,registered,4053,4027,1221,350,350,0.086355785837651119
2022-06-01,mobile,guest,100869,100853,3565,185,185,0.0018340620012094896
2022-06-01,mobile,registered,3395,3363,847,249,249,0.073343151693667161
2022-06-01,tablet,guest,880,880,18,1,1,0.0011363636363636363
2022-06-01,tablet,registered,44,44,10,8,8,0.18181818181818182
2022-06-02,,guest,28948,0,0,0,0,0.0
2022-06-02,desktop,guest,17437,17425,1887,140,140,0.0080289040545965477
2022-06-02,desktop,registered,4145,4110,1343,449,449,0.10832328106151991
2022-06-02,mobile,guest,98107,98084,3848,231,231,0.0023545720488854006
2022-06-02,mobile,registered,3259,3228,902,291,291,0.089291193617674139
2022-06-02,tablet,guest,1209,1209,20,1,1,0.0008271298593879239
2022-06-02,tablet,registered,38,38,5,4,4,0.10526315789473684
2022-06-03,,guest,27621,0,0,0,0,0.0
2022-06-03,desktop,guest,17114,17096,1973,156,156,0.0091153441626738337
2022-06-03,desktop,registered,4172,4141,1426,440,440,0.10546500479386385
2022-06-03,mobile,guest,103316,103289,4212,222,222,0.0021487475318440513
2022-06-03,mobile,registered,3382,3338,984,291,291,0.086043761088113541
2022-06-03,tablet,guest,1046,1045,14,1,1,0.00095602294455066918
2022-06-03,tablet,registered,48,47,14,9,9,0.1875
2022-06-04,,guest,27132,0,0,0,0,0.0
2022-06-04,desktop,guest,9883,9872,1412,87,87,0.0088029950419912985
2022-06-04,desktop,registered,2561,2536,1023,290,290,0.11323701679031628
2022-06-04,mobile,guest,109551,109524,5321,238,238,0.0021725041304962987
2022-06-04,mobile,registered,3730,3692,1203,369,369,0.09892761394101876
2022-06-04,tablet,guest,1182,1180,38,1,1,0.00084602368866328254
2022-06-04,tablet,registered,54,53,14,8,8,0.14814814814814814
2022-06-05,,guest,27262,0,0,0,0,0.0
2022-06-05,desktop,guest,8968,8962,1190,97,97,0.010816235504014273
2022-06-05,desktop,registered,2432,2405,1017,345,345,0.14185855263157895
2022-06-05,mobile,guest,117972,117950,5842,285,285,0.0024158274844878445
2022-06-05,mobile,registered,3923,3877,1283,377,377,0.096099923527912315
2022-06-05,tablet,guest,1205,1205,30,5,5,0.0041493775933609959
2022-06-05,tablet,registered,63,63,22,9,9,0.14285714285714285
2022-06-06,,guest,30980,0,0,0,0,0.0
2022-06-06,desktop,guest,20601,20586,2892,162,162,0.0078636959370904317
2022-06-06,desktop,registered,5058,5023,1990,584,584,0.11546065638592329
2022-06-06,mobile,guest,115932,115898,5497,283,283,0.0024410861539523169
2022-06-06,mobile,registered,3827,3785,1189,379,379,0.099033185262607792
2022-06-06,tablet,guest,1219,1219,22,3,3,0.0024610336341263331
2022-06-06,tablet,registered,55,54,13,10,10,0.18181818181818182
2022-06-07,,guest,29570,0,0,0,0,0.0
2022-06-07,desktop,guest,20347,20341,2675,171,171,0.00840418734948641
2022-06-07,desktop,registered,4611,4577,1719,556,556,0.12058121882454999
2022-06-07,mobile,guest,106654,106620,5037,280,280,0.0026253117557709978
2022-06-07,mobile,registered,3648,3595,1190,402,403,0.11047149122807018
2022-06-07,tablet,guest,1142,1142,20,3,3,0.0026269702276707531
2022-06-07,tablet,registered,36,36,2,3,3,0.083333333333333329
2022-06-08,,guest,28791,0,0,0,0,0.0
2022-06-08,desktop,guest,18487,18468,2214,186,186,0.010061124033104343
2022-06-08,desktop,registered,4523,4470,1587,594,594,0.13132876409462746
2022-06-08,mobile,guest,102835,102804,4484,332,332,0.0032284727962269655
2022-06-08,mobile,registered,3473,3439,1054,410,411,0.11834149150590267
2022-06-08,tablet,guest,1172,1172,11,1,1,0.00085324232081911264
2022-06-08,tablet,registered,49,49,8,4,4,0.081632653061224483
2022-06-09,,guest,28484,0,0,0,0,0.0
2022-06-09,desktop,guest,18880,18867,2287,232,232,0.01228813559322034
2022-06-09,desktop,registered,5070,5026,1891,680,680,0.13412228796844181
2022-06-09,mobile,guest,106663,106631,4724,300,300,0.0028125966830109786
2022-06-09,mobile,registered,3865,3800,1161,456,456,0.11798188874514877
2022-06-09,tablet,guest,1133,1132,18,2,2,0.00176522506619594
2022-06-09,tablet,registered,48,48,8,6,6,0.125
2022-06-10,,guest,28817,0,0,0,0,0.0
2022-06-10,desktop,guest,18183,18163,2136,197,197,0.0108342957707749
2022-06-10,desktop,registered,4919,4859,1750,628,628,0.12766822524903434
2022-06-10,mobile,guest,108610,108581,4609,289,289,0.0026608967866678943
2022-06-10,mobile,registered,3764,3713,1198,432,432,0.11477151965993623
2022-06-10,tablet,guest,1063,1063,26,1,1,0.00094073377234242712
2022-06-10,tablet,registered,32,31,6,4,4,0.125
2022-06-11,,guest,28672,0,0,0,0,0.0
2022-06-11,desktop,guest,10638,10637,1223,120,120,0.011280315848843767
2022-06-11,desktop,registered,2797,2767,1081,421,421,0.15051841258491241
2022-06-11,mobile,guest,114282,114246,5142,324,324,0.0028350921404945661
2022-06-11,mobile,registered,4145,4092,1334,505,505,0.12183353437876961
2022-06-11,tablet,guest,1220,1220,20,2,2,0.001639344262295082
2022-06-11,tablet,registered,54,54,18,8,8,0.14814814814814814
2022-06-12,,guest,31525,0,0,0,0,0.0
2022-06-12,desktop,guest,10248,10239,1215,127,127,0.012392661982825917
2022-06-12,desktop,registered,2874,2839,1142,455,455,0.15831593597773139
2022-06-12,mobile,guest,131063,131010,6139,424,424,0.003235085416936893
2022-06-12,mobile,registered,4456,4400,1511,554,554,0.12432675044883304
2022-06-12,tablet,guest,1256,1255,32,1,1,0.00079617834394904463
2022-06-12,tablet,registered,55,54,17,12,12,0.21818181818181817
2022-06-13,,guest,34405,0,0,0,0,0.0
2022-06-13,desktop,guest,21197,21174,2432,243,243,0.011463886399018729
2022-06-13,desktop,registered,5508,5455,1925,711,711,0.12908496732026145
2022-06-13,mobile,guest,128879,128843,5375,365,365,0.0028321138432172814
2022-06-13,mobile,registered,4414,4354,1289,472,472,0.10693248753964658
2022-06-13,tablet,guest,1181,1181,33,4,4,0.0033869602032176121
2022-06-13,tablet,registered,57,57,18,7,7,0.12280701754385964
2022-06-14,,guest,33344,0,0,0,0,0.0
2022-06-14,desktop,guest,19563,19538,2275,197,197,0.010070030158973573
2022-06-14,desktop,registered,5069,5015,1807,633,633,0.12487670151903729
2022-06-14,mobile,guest,119306,119279,4906,306,306,0.0025648332858364208
2022-06-14,mobile,registered,4064,4012,1159,445,445,0.10949803149606299
2022-06-14,tablet,guest,1136,1136,14,1,1,0.00088028169014084509
2022-06-14,tablet,registered,49,49,11,7,7,0.14285714285714285
2022-06-15,,guest,32645,0,0,0,0,0.0
2022-06-15,desktop,guest,18120,18100,2077,193,193,0.010651214128035319
2022-06-15,desktop,registered,4550,4493,1645,628,628,0.13802197802197802
2022-06-15,mobile,guest,115902,115862,4542,339,339,0.0029248848164828908
2022-06-15,mobile,registered,3896,3834,1120,451,451,0.11575975359342916
2022-06-15,tablet,guest,1102,1102,24,5,5,0.0045372050816696917
2022-06-15,tablet,registered,46,46,10,7,7,0.15217391304347827
2022-06-16,,guest,34061,0,0,0,0,0.0
2022-06-16,desktop,guest,18628,18607,2189,199,199,0.010682843031994847
2022-06-16,desktop,registered,4628,4590,1682,645,645,0.13936905790838375
2022-06-16,mobile,guest,122502,122461,4747,367,367,0.0029958694551925685
2022-06-16,mobile,registered,3898,3844,1122,432,432,0.11082606464853771
2022-06-16,tablet,guest,1258,1258,23,1,1,0.000794912559618442
2022-06-16,tablet,registered,39,36,7,8,8,0.20512820512820512
2022-06-17,,guest,30395,0,0,0,0,0.0
2022-06-17,desktop,guest,17475,17459,2057,198,198,0.011330472103004292
2022-06-17,desktop,registered,4421,4389,1584,587,587,0.13277539018321646
2022-06-17,mobile,guest,117908,117881,4318,298,298,0.002527394239576619
2022-06-17,mobile,registered,3493,3456,988,367,367,0.10506727741196679
2022-06-17,tablet,guest,971,971,20,1,1,0.0010298661174047373
2022-06-17,tablet,registered,47,44,9,5,5,0.10638297872340426
2022-06-18,,guest,34304,0,0,0,0,0.0
2022-06-18,desktop,guest,10162,10153,1121,114,114,0.011218264121235976
2022-06-18,desktop,registered,2555,2530,958,387,387,0.15146771037181997
2022-06-18,mobile,guest,133238,133214,5018,337,337,0.0025293084555457154
2022-06-18,mobile,registered,3796,3746,1121,434,434,0.11433087460484721
2022-06-18,tablet,guest,1435,1435,23,4,4,0.0027874564459930314
2022-06-18,tablet,registered,50,49,7,8,8,0.16
2022-06-19,,guest,32823,0,0,0,0,0.0
2022-06-19,desktop,guest,8954,8945,1116,116,116,0.012955103864194774
2022-06-19,desktop,registered,2436,2414,974,422,422,0.17323481116584566
2022-06-19,mobile,guest,135177,135145,5354,382,382,0.0028259245285810457
2022-06-19,mobile,registered,3979,3923,1310,540,540,0.13571249057552148
2022-06-19,tablet,guest,1376,1374,28,7,7,0.0050872093023255818
2022-06-19,tablet,registered,72,71,10,12,12,0.16666666666666666
2022-06-20,,guest,33464,0,0,0,0,0.0
2022-06-20,desktop,guest,18892,18869,2173,179,179,0.0094749100148210884
2022-06-20,desktop,registered,4812,4770,1628,577,577,0.11990856192851206
2022-06-20,mobile,guest,127400,127365,4664,282,282,0.0022135007849293565
2022-06-20,mobile,registered,3841,3798,1054,391,391,0.10179640718562874
2022-06-20,tablet,guest,1171,1171,23,3,3,0.0025619128949615714
2022-06-20,tablet,registered,50,49,12,6,6,0.12
2022-06-21,,guest,35044,0,0,0,0,0.0
2022-06-21,desktop,guest,18244,18220,2178,207,207,0.011346196009647007
2022-06-21,desktop,registered,4786,4741,1671,566,566,0.1182615963226076
2022-06-21,mobile,guest,128488,128452,4938,308,308,0.0023971110142581406
2022-06-21,mobile,registered,3911,3863,1170,414,414,0.10585527997954487
2022-06-21,tablet,guest,1351,1351,21,3,3,0.0022205773501110288
2022-06-21,tablet,registered,50,50,9,8,8,0.16
2022-06-22,,guest,33030,0,0,0,0,0.0
2022-06-22,desktop,guest,17819,17805,2099,171,171,0.0095964981199842866
2022-06-22,desktop,registered,4661,4622,1666,544,544,0.11671315168418794
2022-06-22,mobile,guest,123964,123933,5169,307,307,0.0024765254428705109
2022-06-22,mobile,registered,3962,3932,1146,392,392,0.0989399293286219
2022-06-22,tablet,guest,1115,1115,25,3,3,0.0026905829596412557
2022-06-22,tablet,registered,51,49,10,8,8,0.15686274509803921
2022-06-23,,guest,32003,0,0,0,0,0.0
2022-06-23,desktop,guest,19081,19065,2219,191,191,0.010009957549394686
2022-06-23,desktop,registered,4844,4796,1689,544,544,0.11230388109000826
2022-06-23,mobile,guest,123574,123549,4779,295,295,0.0023872335604577014
2022-06-23,mobile,registered,3790,3728,1111,389,389,0.10263852242744063
2022-06-23,tablet,guest,1152,1151,27,3,3,0.0026041666666666665
2022-06-23,tablet,registered,53,52,7,6,6,0.11320754716981132
2022-06-24,,guest,33540,0,0,0,0,0.0
2022-06-24,desktop,guest,17996,17974,2082,177,177,0.0098355190042231609
2022-06-24,desktop,registered,4771,4724,1694,564,564,0.11821421085726262
2022-06-24,mobile,guest,122644,122618,4889,293,293,0.0023890284074231109
2022-06-24,mobile,registered,3737,3693,1084,413,413,0.11051645705111052
2022-06-24,tablet,guest,1453,1453,30,2,2,0.0013764624913971094
2022-06-24,tablet,registered,52,53,7,7,7,0.13461538461538461
2022-06-25,,guest,32673,0,0,0,0,0.0
2022-06-25,desktop,guest,10144,10133,1032,97,97,0.0095623028391167188
2022-06-25,desktop,registered,2452,2431,810,279,279,0.11378466557911909
2022-06-25,mobile,guest,125903,125865,4596,281,281,0.0022318769211218158
2022-06-25,mobile,registered,3595,3547,972,331,331,0.092072322670375517
